row,col,panel,label
4,42,hl,c2
4,43,hl,c2
4,44,hl,c2
4,45,hl,c2
4,46,hl,c2
4,47,hl,c2
4,48,hl,c0
4,49,hl,c0
4,50,hl,c0
4,51,hl,c0
4,52,hl,c0
4,53,hl,c0
4,54,hl,c0
4,55,hl,c0
4,56,hl,c0
4,57,hl,c1
4,58,hl,c1
4,59,hl,c0
4,60,hl,c0
4,61,hl,c2
4,62,hl,c2
4,63,hl,c2
4,64,hl,c2
4,65,hl,c2
4,66,hl,c2
4,67,hl,c2
4,68,hl,c2
4,69,hl,c2
4,70,hl,c2
4,71,hl,c2
4,72,hl,c2
4,73,hl,c2
4,74,hl,c2
4,75,hl,c2
4,76,hl,c2
4,77,hl,c2
4,78,hl,c2
4,79,hl,c2
4,80,hl,c2
4,81,hl,c2
4,82,hl,c2
4,83,hl,c2
4,84,hl,c0
4,85,hl,c0
4,86,hl,c0
4,87,hl,c0
4,88,hl,c0
4,89,hl,c0
4,90,hl,c0
4,91,hl,c0
4,92,hl,c0
4,93,hl,c0
4,94,hl,c0
4,95,hl,c0
5,0,hl,c5
5,1,hl,c5
5,2,hl,c5
5,3,hl,c5
5,4,hl,c5
5,5,hl,c5
5,6,hl,c5
5,7,hl,c5
5,8,hl,c5
5,9,hl,c5
5,10,hl,c5
5,11,hl,c5
5,12,hl,c5
5,13,hl,c5
5,14,hl,c5
5,15,hl,c5
5,16,hl,c5
5,17,hl,c5
5,18,hl,c5
5,19,hl,c5
5,20,hl,c5
5,21,hl,c5
5,22,hl,c5
5,23,hl,c5
5,24,hl,c2
5,25,hl,c2
5,26,hl,c5
5,27,hl,c5
5,28,hl,c5
5,29,hl,c5
5,30,hl,c5
5,31,hl,c5
5,32,hl,c5
5,33,hl,c1
5,34,hl,c1
5,35,hl,c1
5,36,hl,c1
5,37,hl,c2
5,38,hl,c2
5,39,hl,c2
5,40,hl,c2
5,41,hl,c2
5,42,hl,c2
5,43,hl,c2
5,44,hl,c2
5,45,hl,c2
5,46,hl,c2
5,47,hl,c2
5,48,hl,c2
5,49,hl,c0
5,50,hl,c0
5,51,hl,c0
5,52,hl,c0
5,53,hl,c0
5,54,hl,c1
5,55,hl,c1
5,56,hl,c1
5,57,hl,c1
5,58,hl,c1
5,59,hl,c1
5,60,hl,c1
5,61,hl,c2
5,62,hl,c2
5,63,hl,c2
5,64,hl,c2
5,65,hl,c2
5,66,hl,c2
5,67,hl,c2
5,68,hl,c2
5,69,hl,c2
5,70,hl,c2
5,71,hl,c2
5,72,hl,c2
5,73,hl,c2
5,74,hl,c2
5,75,hl,c2
5,76,hl,c2
5,77,hl,c2
5,78,hl,c2
5,79,hl,c2
5,80,hl,c2
5,81,hl,c2
5,82,hl,c2
5,83,hl,c2
5,84,hl,c2
5,85,hl,c0
5,86,hl,c0
5,87,hl,c0
5,88,hl,c0
5,89,hl,c0
5,90,hl,c0
5,91,hl,c0
5,92,hl,c0
5,93,hl,c0
5,94,hl,c0
5,95,hl,c0
6,0,hl,c5
6,1,hl,c5
6,2,hl,c5
6,3,hl,c5
6,4,hl,c5
6,5,hl,c5
6,6,hl,c5
6,7,hl,c5
6,8,hl,c5
6,9,hl,c5
6,10,hl,c5
6,11,hl,c5
6,12,hl,c5
6,13,hl,c5
6,14,hl,c5
6,15,hl,c5
6,16,hl,c5
6,17,hl,c5
6,18,hl,c5
6,19,hl,c5
6,20,hl,c5
6,21,hl,c5
6,22,hl,c5
6,23,hl,c5
6,24,hl,c5
6,25,hl,c5
6,26,hl,c5
6,27,hl,c5
6,28,hl,c5
6,29,hl,c5
6,30,hl,c5
6,31,hl,c5
6,32,hl,c5
6,33,hl,c1
6,34,hl,c1
6,35,hl,c1
6,36,hl,c1
6,37,hl,c2
6,38,hl,c2
6,39,hl,c2
6,40,hl,c2
6,41,hl,c2
6,42,hl,c2
6,43,hl,c2
6,44,hl,c2
6,45,hl,c2
6,46,hl,c2
6,47,hl,c2
6,48,hl,c2
6,49,hl,c2
6,50,hl,c0
6,51,hl,c0
6,52,hl,c1
6,53,hl,c1
6,54,hl,c1
6,55,hl,c1
6,56,hl,c1
6,57,hl,c1
6,58,hl,c1
6,59,hl,c1
6,60,hl,c1
6,61,hl,c1
6,62,hl,c2
6,63,hl,c2
6,64,hl,c2
6,65,hl,c2
6,66,hl,c2
6,67,hl,c2
6,68,hl,c2
6,69,hl,c2
6,70,hl,c2
6,71,hl,c2
6,72,hl,c2
6,73,hl,c2
6,74,hl,c2
6,75,hl,c2
6,76,hl,c2
6,77,hl,c2
6,78,hl,c2
6,79,hl,c2
6,80,hl,c2
6,81,hl,c2
6,82,hl,c2
6,83,hl,c2
6,84,hl,c2
6,85,hl,c0
6,86,hl,c0
6,87,hl,c0
6,88,hl,c0
6,89,hl,c0
6,90,hl,c0
6,91,hl,c0
6,92,hl,c0
6,93,hl,c0
6,94,hl,c0
6,95,hl,c0
7,0,hl,c5
7,1,hl,c5
7,2,hl,c5
7,3,hl,c5
7,4,hl,c5
7,5,hl,c5
7,6,hl,c5
7,7,hl,c5
7,8,hl,c5
7,9,hl,c5
7,10,hl,c5
7,11,hl,c5
7,12,hl,c5
7,13,hl,c5
7,14,hl,c5
7,15,hl,c5
7,16,hl,c5
7,17,hl,c5
7,18,hl,c5
7,19,hl,c5
7,20,hl,c5
7,21,hl,c5
7,22,hl,c5
7,23,hl,c5
7,24,hl,c5
7,25,hl,c5
7,26,hl,c5
7,27,hl,c5
7,28,hl,c5
7,29,hl,c5
7,30,hl,c5
7,31,hl,c5
7,32,hl,c5
7,33,hl,c1
7,34,hl,c1
7,35,hl,c1
7,36,hl,c1
7,37,hl,c2
7,38,hl,c2
7,39,hl,c2
7,40,hl,c2
7,41,hl,c2
7,42,hl,c2
7,43,hl,c2
7,44,hl,c2
7,45,hl,c2
7,46,hl,c2
7,47,hl,c2
7,48,hl,c2
7,49,hl,c2
7,50,hl,c2
7,51,hl,c1
7,52,hl,c1
7,53,hl,c1
7,54,hl,c1
7,55,hl,c1
7,56,hl,c1
7,57,hl,c1
7,58,hl,c1
7,59,hl,c1
7,60,hl,c1
7,61,hl,c1
7,62,hl,c2
7,63,hl,c2
7,64,hl,c2
7,65,hl,c2
7,66,hl,c2
7,67,hl,c2
7,68,hl,c2
7,69,hl,c2
7,70,hl,c2
7,71,hl,c2
7,72,hl,c2
7,73,hl,c2
7,74,hl,c2
7,75,hl,c2
7,76,hl,c2
7,77,hl,c2
7,78,hl,c2
7,79,hl,c2
7,80,hl,c2
7,81,hl,c2
7,82,hl,c2
7,83,hl,c2
7,84,hl,c2
7,85,hl,c0
7,86,hl,c0
7,87,hl,c0
7,88,hl,c0
7,89,hl,c0
7,90,hl,c0
7,91,hl,c0
7,92,hl,c0
7,93,hl,c0
7,94,hl,c0
7,95,hl,c0
8,0,hl,c5
8,1,hl,c5
8,2,hl,c5
8,3,hl,c5
8,4,hl,c5
8,5,hl,c5
8,6,hl,c5
8,7,hl,c5
8,8,hl,c5
8,9,hl,c5
8,10,hl,c5
8,11,hl,c5
8,12,hl,c5
8,13,hl,c5
8,14,hl,c5
8,15,hl,c5
8,16,hl,c5
8,17,hl,c5
8,18,hl,c5
8,19,hl,c5
8,20,hl,c5
8,21,hl,c5
8,22,hl,c5
8,23,hl,c5
8,24,hl,c5
8,25,hl,c5
8,26,hl,c5
8,27,hl,c5
8,28,hl,c5
8,29,hl,c5
8,30,hl,c5
8,31,hl,c5
8,32,hl,c5
8,33,hl,c1
8,34,hl,c1
8,35,hl,c1
8,36,hl,c1
8,37,hl,c2
8,38,hl,c2
8,39,hl,c2
8,40,hl,c2
8,41,hl,c2
8,42,hl,c2
8,43,hl,c2
8,44,hl,c2
8,45,hl,c2
8,46,hl,c2
8,47,hl,c2
8,48,hl,c2
8,49,hl,c2
8,50,hl,c2
8,51,hl,c1
8,52,hl,c1
8,53,hl,c1
8,54,hl,c1
8,55,hl,c1
8,56,hl,c1
8,57,hl,c1
8,58,hl,c1
8,59,hl,c1
8,60,hl,c1
8,61,hl,c1
8,62,hl,c1
8,63,hl,c2
8,64,hl,c2
8,65,hl,c2
8,66,hl,c2
8,67,hl,c2
8,68,hl,c2
8,69,hl,c2
8,70,hl,c2
8,71,hl,c2
8,72,hl,c2
8,73,hl,c2
8,74,hl,c2
8,75,hl,c2
8,76,hl,c2
8,77,hl,c2
8,78,hl,c2
8,79,hl,c2
8,80,hl,c2
8,81,hl,c2
8,82,hl,c2
8,83,hl,c2
8,84,hl,c2
8,85,hl,c2
8,86,hl,c0
8,87,hl,c0
8,88,hl,c0
8,89,hl,c0
8,90,hl,c0
8,91,hl,c0
8,92,hl,c0
8,93,hl,c0
8,94,hl,c0
8,95,hl,c0
9,0,hl,c5
9,1,hl,c5
9,2,hl,c5
9,3,hl,c5
9,4,hl,c5
9,5,hl,c5
9,6,hl,c5
9,7,hl,c5
9,8,hl,c5
9,9,hl,c5
9,10,hl,c5
9,11,hl,c5
9,12,hl,c5
9,13,hl,c5
9,14,hl,c5
9,15,hl,c5
9,16,hl,c5
9,17,hl,c5
9,18,hl,c5
9,19,hl,c5
9,20,hl,c5
9,21,hl,c5
9,22,hl,c5
9,23,hl,c5
9,24,hl,c5
9,25,hl,c5
9,26,hl,c5
9,27,hl,c5
9,28,hl,c5
9,29,hl,c5
9,30,hl,c5
9,31,hl,c5
9,32,hl,c1
9,33,hl,c1
9,34,hl,c1
9,35,hl,c1
9,36,hl,c1
9,37,hl,c1
9,38,hl,c2
9,39,hl,c2
9,40,hl,c2
9,41,hl,c2
9,42,hl,c2
9,43,hl,c2
9,44,hl,c2
9,45,hl,c2
9,46,hl,c2
9,47,hl,c2
9,48,hl,c2
9,49,hl,c2
9,50,hl,c2
9,51,hl,c1
9,52,hl,c1
9,53,hl,c1
9,54,hl,c1
9,55,hl,c1
9,56,hl,c1
9,57,hl,c1
9,58,hl,c1
9,59,hl,c1
9,60,hl,c1
9,61,hl,c1
9,62,hl,c1
9,63,hl,c2
9,64,hl,c2
9,65,hl,c2
9,66,hl,c2
9,67,hl,c2
9,68,hl,c2
9,69,hl,c2
9,70,hl,c2
9,71,hl,c2
9,72,hl,c2
9,73,hl,c2
9,74,hl,c2
9,75,hl,c2
9,76,hl,c2
9,77,hl,c2
9,78,hl,c2
9,79,hl,c2
9,80,hl,c2
9,81,hl,c2
9,82,hl,c2
9,83,hl,c2
9,84,hl,c2
9,85,hl,c2
9,86,hl,c0
9,87,hl,c0
9,88,hl,c0
9,89,hl,c0
9,90,hl,c0
9,91,hl,c0
9,92,hl,c0
9,93,hl,c0
9,94,hl,c0
9,95,hl,c0
10,0,hl,c5
10,1,hl,c5
10,2,hl,c5
10,3,hl,c5
10,4,hl,c5
10,5,hl,c5
10,6,hl,c5
10,7,hl,c5
10,8,hl,c5
10,9,hl,c5
10,10,hl,c5
10,11,hl,c5
10,12,hl,c5
10,13,hl,c5
10,14,hl,c5
10,15,hl,c5
10,16,hl,c5
10,17,hl,c5
10,18,hl,c5
10,19,hl,c5
10,20,hl,c5
10,21,hl,c5
10,22,hl,c5
10,23,hl,c5
10,24,hl,c5
10,25,hl,c5
10,26,hl,c5
10,27,hl,c5
10,28,hl,c5
10,29,hl,c5
10,30,hl,c5
10,31,hl,c5
10,32,hl,c1
10,33,hl,c1
10,34,hl,c1
10,35,hl,c1
10,36,hl,c1
10,37,hl,c1
10,38,hl,c1
10,39,hl,c2
10,40,hl,c2
10,41,hl,c2
10,42,hl,c2
10,43,hl,c2
10,44,hl,c2
10,45,hl,c2
10,46,hl,c2
10,47,hl,c2
10,48,hl,c2
10,49,hl,c2
10,50,hl,c2
10,51,hl,c1
10,52,hl,c1
10,53,hl,c1
10,54,hl,c1
10,55,hl,c1
10,56,hl,c1
10,57,hl,c1
10,58,hl,c1
10,59,hl,c1
10,60,hl,c1
10,61,hl,c1
10,62,hl,c1
10,63,hl,c0
10,64,hl,c2
10,65,hl,c2
10,66,hl,c2
10,67,hl,c2
10,68,hl,c2
10,69,hl,c2
10,70,hl,c2
10,71,hl,c2
10,72,hl,c2
10,73,hl,c2
10,74,hl,c2
10,75,hl,c2
10,76,hl,c2
10,77,hl,c2
10,78,hl,c2
10,79,hl,c2
10,80,hl,c2
10,81,hl,c2
10,82,hl,c2
10,83,hl,c2
10,84,hl,c2
10,85,hl,c2
10,86,hl,c0
10,87,hl,c0
10,88,hl,c0
10,89,hl,c0
10,90,hl,c0
10,91,hl,c0
10,92,hl,c0
10,93,hl,c0
10,94,hl,c0
10,95,hl,c0
11,0,hl,c5
11,1,hl,c5
11,2,hl,c5
11,3,hl,c5
11,4,hl,c5
11,5,hl,c5
11,6,hl,c5
11,7,hl,c5
11,8,hl,c5
11,9,hl,c5
11,10,hl,c5
11,11,hl,c5
11,12,hl,c5
11,13,hl,c5
11,14,hl,c5
11,15,hl,c5
11,16,hl,c5
11,17,hl,c5
11,18,hl,c5
11,19,hl,c5
11,20,hl,c5
11,21,hl,c5
11,22,hl,c5
11,23,hl,c5
11,24,hl,c5
11,25,hl,c5
11,26,hl,c5
11,27,hl,c5
11,28,hl,c5
11,29,hl,c5
11,30,hl,c5
11,31,hl,c1
11,32,hl,c1
11,33,hl,c1
11,34,hl,c1
11,35,hl,c1
11,36,hl,c1
11,37,hl,c1
11,38,hl,c1
11,39,hl,c2
11,40,hl,c2
11,41,hl,c2
11,42,hl,c2
11,43,hl,c2
11,44,hl,c2
11,45,hl,c2
11,46,hl,c2
11,47,hl,c2
11,48,hl,c2
11,49,hl,c2
11,50,hl,c2
11,51,hl,c1
11,52,hl,c1
11,53,hl,c1
11,54,hl,c1
11,55,hl,c1
11,56,hl,c1
11,57,hl,c1
11,58,hl,c1
11,59,hl,c1
11,60,hl,c1
11,61,hl,c1
11,62,hl,c1
11,63,hl,c0
11,64,hl,c2
11,65,hl,c2
11,66,hl,c2
11,67,hl,c2
11,68,hl,c2
11,69,hl,c2
11,70,hl,c2
11,71,hl,c2
11,72,hl,c2
11,73,hl,c2
11,74,hl,c2
11,75,hl,c2
11,76,hl,c2
11,77,hl,c2
11,78,hl,c2
11,79,hl,c2
11,80,hl,c2
11,81,hl,c2
11,82,hl,c2
11,83,hl,c2
11,84,hl,c2
11,85,hl,c2
11,86,hl,c2
11,87,hl,c0
11,88,hl,c0
11,89,hl,c0
11,90,hl,c0
11,91,hl,c0
11,92,hl,c0
11,93,hl,c0
11,94,hl,c0
11,95,hl,c0
12,0,hl,c5
12,1,hl,c5
12,2,hl,c5
12,3,hl,c5
12,4,hl,c5
12,5,hl,c5
12,6,hl,c5
12,7,hl,c5
12,8,hl,c5
12,9,hl,c5
12,10,hl,c5
12,11,hl,c5
12,12,hl,c5
12,13,hl,c5
12,14,hl,c5
12,15,hl,c5
12,16,hl,c5
12,17,hl,c5
12,18,hl,c5
12,19,hl,c5
12,20,hl,c5
12,21,hl,c5
12,22,hl,c5
12,23,hl,c5
12,24,hl,c5
12,25,hl,c5
12,26,hl,c5
12,27,hl,c5
12,28,hl,c5
12,29,hl,c5
12,30,hl,c1
12,31,hl,c1
12,32,hl,c1
12,33,hl,c1
12,34,hl,c1
12,35,hl,c1
12,36,hl,c1
12,37,hl,c1
12,38,hl,c1
12,39,hl,c1
12,40,hl,c2
12,41,hl,c2
12,42,hl,c2
12,43,hl,c2
12,44,hl,c2
12,45,hl,c2
12,46,hl,c2
12,47,hl,c2
12,48,hl,c2
12,49,hl,c2
12,50,hl,c2
12,51,hl,c1
12,52,hl,c1
12,53,hl,c1
12,54,hl,c1
12,55,hl,c1
12,56,hl,c1
12,57,hl,c1
12,58,hl,c1
12,59,hl,c1
12,60,hl,c1
12,61,hl,c1
12,62,hl,c1
12,63,hl,c0
12,64,hl,c2
12,65,hl,c2
12,66,hl,c2
12,67,hl,c2
12,68,hl,c2
12,69,hl,c2
12,70,hl,c2
12,71,hl,c2
12,72,hl,c2
12,73,hl,c2
12,74,hl,c2
12,75,hl,c2
12,76,hl,c2
12,77,hl,c2
12,78,hl,c2
12,79,hl,c2
12,80,hl,c2
12,81,hl,c2
12,82,hl,c2
12,83,hl,c2
12,84,hl,c2
12,85,hl,c2
12,86,hl,c2
12,87,hl,c0
12,88,hl,c0
12,89,hl,c0
12,90,hl,c0
12,91,hl,c0
12,92,hl,c0
12,93,hl,c0
12,94,hl,c0
12,95,hl,c0
13,0,hl,c5
13,1,hl,c5
13,2,hl,c5
13,3,hl,c5
13,4,hl,c5
13,5,hl,c5
13,6,hl,c5
13,7,hl,c5
13,8,hl,c5
13,9,hl,c5
13,10,hl,c5
13,11,hl,c5
13,12,hl,c5
13,13,hl,c5
13,14,hl,c5
13,15,hl,c5
13,16,hl,c5
13,17,hl,c5
13,18,hl,c5
13,19,hl,c5
13,20,hl,c5
13,21,hl,c5
13,22,hl,c5
13,23,hl,c5
13,24,hl,c5
13,25,hl,c5
13,26,hl,c5
13,27,hl,c5
13,28,hl,c5
13,29,hl,c1
13,30,hl,c1
13,31,hl,c1
13,32,hl,c1
13,33,hl,c1
13,34,hl,c1
13,35,hl,c1
13,36,hl,c1
13,37,hl,c1
13,38,hl,c1
13,39,hl,c1
13,40,hl,c1
13,41,hl,c2
13,42,hl,c2
13,43,hl,c2
13,44,hl,c2
13,45,hl,c2
13,46,hl,c2
13,47,hl,c2
13,48,hl,c2
13,49,hl,c2
13,50,hl,c2
13,51,hl,c2
13,52,hl,c1
13,53,hl,c1
13,54,hl,c1
13,55,hl,c1
13,56,hl,c1
13,57,hl,c1
13,58,hl,c1
13,59,hl,c1
13,60,hl,c1
13,61,hl,c1
13,62,hl,c1
13,63,hl,c0
13,64,hl,c2
13,65,hl,c2
13,66,hl,c2
13,67,hl,c2
13,68,hl,c2
13,69,hl,c2
13,70,hl,c2
13,71,hl,c2
13,72,hl,c2
13,73,hl,c2
13,74,hl,c2
13,75,hl,c2
13,76,hl,c2
13,77,hl,c2
13,78,hl,c2
13,79,hl,c2
13,80,hl,c2
13,81,hl,c2
13,82,hl,c2
13,83,hl,c2
13,84,hl,c2
13,85,hl,c2
13,86,hl,c2
13,87,hl,c0
13,88,hl,c0
13,89,hl,c0
13,90,hl,c0
13,91,hl,c0
13,92,hl,c0
13,93,hl,c0
13,94,hl,c0
13,95,hl,c0
14,0,hl,c5
14,1,hl,c5
14,2,hl,c5
14,3,hl,c5
14,4,hl,c5
14,5,hl,c5
14,6,hl,c5
14,7,hl,c5
14,8,hl,c5
14,9,hl,c5
14,10,hl,c5
14,11,hl,c5
14,12,hl,c5
14,13,hl,c5
14,14,hl,c5
14,15,hl,c5
14,16,hl,c5
14,17,hl,c5
14,18,hl,c5
14,19,hl,c5
14,20,hl,c5
14,21,hl,c5
14,22,hl,c5
14,23,hl,c5
14,24,hl,c5
14,25,hl,c5
14,26,hl,c5
14,27,hl,c5
14,28,hl,c1
14,29,hl,c1
14,30,hl,c1
14,31,hl,c1
14,32,hl,c1
14,33,hl,c1
14,34,hl,c1
14,35,hl,c1
14,36,hl,c1
14,37,hl,c1
14,38,hl,c1
14,39,hl,c1
14,40,hl,c1
14,41,hl,c1
14,42,hl,c2
14,43,hl,c2
14,44,hl,c2
14,45,hl,c2
14,46,hl,c2
14,47,hl,c2
14,48,hl,c2
14,49,hl,c2
14,50,hl,c2
14,51,hl,c2
14,52,hl,c1
14,53,hl,c1
14,54,hl,c1
14,55,hl,c1
14,56,hl,c1
14,57,hl,c1
14,58,hl,c1
14,59,hl,c1
14,60,hl,c1
14,61,hl,c1
14,62,hl,c1
14,63,hl,c1
14,64,hl,c2
14,65,hl,c2
14,66,hl,c2
14,67,hl,c2
14,68,hl,c2
14,69,hl,c2
14,70,hl,c2
14,71,hl,c2
14,72,hl,c2
14,73,hl,c2
14,74,hl,c2
14,75,hl,c2
14,76,hl,c2
14,77,hl,c2
14,78,hl,c2
14,79,hl,c2
14,80,hl,c2
14,81,hl,c2
14,82,hl,c2
14,83,hl,c2
14,84,hl,c2
14,85,hl,c2
14,86,hl,c2
14,87,hl,c2
14,88,hl,c0
14,89,hl,c0
14,90,hl,c0
14,91,hl,c0
14,92,hl,c0
14,93,hl,c0
14,94,hl,c0
14,95,hl,c0
15,0,hl,c5
15,1,hl,c5
15,2,hl,c5
15,3,hl,c5
15,4,hl,c5
15,5,hl,c5
15,6,hl,c5
15,7,hl,c5
15,8,hl,c5
15,9,hl,c5
15,10,hl,c5
15,11,hl,c5
15,12,hl,c5
15,13,hl,c5
15,14,hl,c5
15,15,hl,c5
15,16,hl,c5
15,17,hl,c5
15,18,hl,c5
15,19,hl,c5
15,20,hl,c5
15,21,hl,c5
15,22,hl,c5
15,23,hl,c5
15,24,hl,c5
15,25,hl,c5
15,26,hl,c5
15,27,hl,c5
15,28,hl,c1
15,29,hl,c1
15,30,hl,c1
15,31,hl,c1
15,32,hl,c1
15,33,hl,c1
15,34,hl,c1
15,35,hl,c1
15,36,hl,c1
15,37,hl,c1
15,38,hl,c1
15,39,hl,c1
15,40,hl,c1
15,41,hl,c1
15,42,hl,c1
15,43,hl,c2
15,44,hl,c2
15,45,hl,c2
15,46,hl,c2
15,47,hl,c2
15,48,hl,c2
15,49,hl,c2
15,50,hl,c2
15,51,hl,c2
15,52,hl,c2
15,53,hl,c1
15,54,hl,c1
15,55,hl,c1
15,56,hl,c1
15,57,hl,c1
15,58,hl,c1
15,59,hl,c1
15,60,hl,c1
15,61,hl,c1
15,62,hl,c1
15,63,hl,c1
15,64,hl,c2
15,65,hl,c2
15,66,hl,c2
15,67,hl,c2
15,68,hl,c2
15,69,hl,c2
15,70,hl,c2
15,71,hl,c2
15,72,hl,c2
15,73,hl,c2
15,74,hl,c2
15,75,hl,c2
15,76,hl,c2
15,77,hl,c2
15,78,hl,c2
15,79,hl,c2
15,80,hl,c2
15,81,hl,c2
15,82,hl,c2
15,83,hl,c2
15,84,hl,c2
15,85,hl,c2
15,86,hl,c2
15,87,hl,c2
15,88,hl,c0
15,89,hl,c0
15,90,hl,c0
15,91,hl,c0
15,92,hl,c0
15,93,hl,c0
15,94,hl,c0
15,95,hl,c0
16,0,hl,c5
16,1,hl,c5
16,2,hl,c5
16,3,hl,c5
16,4,hl,c5
16,5,hl,c5
16,6,hl,c5
16,7,hl,c5
16,8,hl,c5
16,9,hl,c5
16,10,hl,c5
16,11,hl,c5
16,12,hl,c5
16,13,hl,c5
16,14,hl,c5
16,15,hl,c5
16,16,hl,c5
16,17,hl,c5
16,18,hl,c5
16,19,hl,c5
16,20,hl,c5
16,21,hl,c5
16,22,hl,c5
16,23,hl,c5
16,24,hl,c5
16,25,hl,c5
16,26,hl,c5
16,27,hl,c1
16,28,hl,c1
16,29,hl,c1
16,30,hl,c1
16,31,hl,c1
16,32,hl,c1
16,33,hl,c1
16,34,hl,c1
16,35,hl,c1
16,36,hl,c1
16,37,hl,c1
16,38,hl,c1
16,39,hl,c1
16,40,hl,c1
16,41,hl,c1
16,42,hl,c1
16,43,hl,c2
16,44,hl,c2
16,45,hl,c2
16,46,hl,c2
16,47,hl,c2
16,48,hl,c2
16,49,hl,c2
16,50,hl,c2
16,51,hl,c2
16,52,hl,c2
16,53,hl,c2
16,54,hl,c1
16,55,hl,c1
16,56,hl,c1
16,57,hl,c1
16,58,hl,c1
16,59,hl,c1
16,60,hl,c1
16,61,hl,c1
16,62,hl,c1
16,63,hl,c2
16,64,hl,c2
16,65,hl,c2
16,66,hl,c2
16,67,hl,c2
16,68,hl,c2
16,69,hl,c2
16,70,hl,c2
16,71,hl,c2
16,72,hl,c2
16,73,hl,c2
16,74,hl,c2
16,75,hl,c2
16,76,hl,c2
16,77,hl,c2
16,78,hl,c2
16,79,hl,c2
16,80,hl,c2
16,81,hl,c2
16,82,hl,c2
16,83,hl,c2
16,84,hl,c2
16,85,hl,c2
16,86,hl,c2
16,87,hl,c2
16,88,hl,c2
16,89,hl,c0
16,90,hl,c0
16,91,hl,c0
16,92,hl,c0
16,93,hl,c0
16,94,hl,c0
16,95,hl,c0
17,0,hl,c5
17,1,hl,c5
17,2,hl,c5
17,3,hl,c5
17,4,hl,c7
17,5,hl,c7
17,6,hl,c5
17,7,hl,c5
17,8,hl,c5
17,9,hl,c5
17,10,hl,c5
17,11,hl,c5
17,12,hl,c5
17,13,hl,c5
17,14,hl,c5
17,15,hl,c5
17,16,hl,c5
17,17,hl,c5
17,18,hl,c5
17,19,hl,c5
17,20,hl,c5
17,21,hl,c5
17,22,hl,c5
17,23,hl,c5
17,24,hl,c5
17,25,hl,c5
17,26,hl,c5
17,27,hl,c1
17,28,hl,c1
17,29,hl,c1
17,30,hl,c1
17,31,hl,c1
17,32,hl,c1
17,33,hl,c1
17,34,hl,c1
17,35,hl,c1
17,36,hl,c1
17,37,hl,c1
17,38,hl,c1
17,39,hl,c1
17,40,hl,c1
17,41,hl,c1
17,42,hl,c1
17,43,hl,c1
17,44,hl,c2
17,45,hl,c2
17,46,hl,c2
17,47,hl,c2
17,48,hl,c2
17,49,hl,c2
17,50,hl,c2
17,51,hl,c2
17,52,hl,c2
17,53,hl,c2
17,54,hl,c2
17,55,hl,c2
17,56,hl,c0
17,57,hl,c0
17,58,hl,c0
17,59,hl,c0
17,60,hl,c1
17,61,hl,c1
17,62,hl,c2
17,63,hl,c2
17,64,hl,c2
17,65,hl,c2
17,66,hl,c2
17,67,hl,c2
17,68,hl,c2
17,69,hl,c2
17,70,hl,c2
17,71,hl,c2
17,72,hl,c2
17,73,hl,c2
17,74,hl,c2
17,75,hl,c2
17,76,hl,c2
17,77,hl,c2
17,78,hl,c2
17,79,hl,c2
17,80,hl,c2
17,81,hl,c2
17,82,hl,c2
17,83,hl,c2
17,84,hl,c2
17,85,hl,c2
17,86,hl,c2
17,87,hl,c2
17,88,hl,c2
17,89,hl,c2
17,90,hl,c0
17,91,hl,c0
17,92,hl,c0
17,93,hl,c0
17,94,hl,c0
17,95,hl,c0
18,0,hl,c5
18,1,hl,c5
18,2,hl,c5
18,3,hl,c7
18,4,hl,c7
18,5,hl,c5
18,6,hl,c5
18,7,hl,c5
18,8,hl,c5
18,9,hl,c5
18,10,hl,c5
18,11,hl,c5
18,12,hl,c5
18,13,hl,c5
18,14,hl,c5
18,15,hl,c5
18,16,hl,c5
18,17,hl,c5
18,18,hl,c5
18,19,hl,c5
18,20,hl,c5
18,21,hl,c5
18,22,hl,c5
18,23,hl,c5
18,24,hl,c5
18,25,hl,c5
18,26,hl,c5
18,27,hl,c1
18,28,hl,c1
18,29,hl,c1
18,30,hl,c1
18,31,hl,c1
18,32,hl,c1
18,33,hl,c1
18,34,hl,c1
18,35,hl,c1
18,36,hl,c1
18,37,hl,c1
18,38,hl,c1
18,39,hl,c1
18,40,hl,c1
18,41,hl,c1
18,42,hl,c1
18,43,hl,c1
18,44,hl,c2
18,45,hl,c2
18,46,hl,c2
18,47,hl,c2
18,48,hl,c2
18,49,hl,c2
18,50,hl,c2
18,51,hl,c2
18,52,hl,c2
18,53,hl,c2
18,54,hl,c2
18,55,hl,c2
18,56,hl,c2
18,57,hl,c0
18,58,hl,c0
18,59,hl,c0
18,60,hl,c2
18,61,hl,c2
18,62,hl,c2
18,63,hl,c2
18,64,hl,c2
18,65,hl,c2
18,66,hl,c2
18,67,hl,c2
18,68,hl,c2
18,69,hl,c2
18,70,hl,c2
18,71,hl,c2
18,72,hl,c2
18,73,hl,c2
18,74,hl,c2
18,75,hl,c2
18,76,hl,c2
18,77,hl,c2
18,78,hl,c2
18,79,hl,c2
18,80,hl,c2
18,81,hl,c2
18,82,hl,c2
18,83,hl,c2
18,84,hl,c2
18,85,hl,c2
18,86,hl,c2
18,87,hl,c2
18,88,hl,c2
18,89,hl,c2
18,90,hl,c0
18,91,hl,c0
18,92,hl,c0
18,93,hl,c0
18,94,hl,c0
18,95,hl,c0
19,0,hl,c5
